DeviceTag: 5,FirmwareVersion: 2.4.0,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2023-08-10 15:40:58.082,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
10866662,0.5729,0.6939,0.4288,0.0799,0.5917,0.0993,-0.4222,0
10866829,0.5633,0.6995,0.4326,0.0795,-0.4558,0.4249,-1.1748,0
10866995,0.5648,0.7013,0.4281,0.0766,-1.3159,0.3969,-1.5815,0
10867162,0.5706,0.7000,0.4229,0.0740,-0.7174,0.9004,-2.0333,0
10867329,0.5782,0.6964,0.4188,0.0732,-0.9134,0.7096,-1.0818,0
10867495,0.5854,0.6926,0.4149,0.0736,-0.1772,0.1941,0.4314,0
10867662,0.5886,0.6897,0.4151,0.0742,0.8559,-0.2087,0.8692,0
10867829,0.5897,0.6885,0.4157,0.0740,0.9717,-0.1887,0.4515,0
10867995,0.5905,0.6882,0.4153,0.0725,0.1448,-0.1356,0.0160,0
10868162,0.5932,0.6873,0.4134,0.0694,-0.8659,0.2083,0.3185,0
10868329,0.5977,0.6853,0.4108,0.0653,-1.1953,0.2246,0.3130,0
10868495,0.6004,0.6830,0.4116,0.0608,0.4368,-0.1737,-0.3156,0
10868662,0.6004,0.6808,0.4154,0.0589,0.5943,-0.2191,0.0020,0
10868829,0.5998,0.6801,0.4177,0.0565,0.8539,0.0041,0.4297,0
10868995,0.5978,0.6813,0.4190,0.0542,0.6703,-0.2274,-0.1988,0
10869162,0.5975,0.6818,0.4187,0.0526,0.7116,-0.3997,-0.8266,0
10869329,0.5995,0.6818,0.4163,0.0495,0.5339,-0.3824,-0.4433,0
10869495,0.6025,0.6819,0.4122,0.0455,0.2901,-0.2888,-0.2381,0
10869662,0.6058,0.6808,0.4097,0.0413,-0.5760,-0.3085,0.0628,0
10869829,0.6059,0.6812,0.4093,0.0371,0.0217,-0.0926,0.3552,0
10869995,0.6039,0.6818,0.4115,0.0343,-0.3026,0.3252,0.2864,0
10870162,0.6013,0.6830,0.4135,0.0323,-0.2202,-0.0535,0.0516,0
10870329,0.6012,0.6816,0.4159,0.0317,-0.8063,-0.0949,-0.4638,0
10870495,0.6036,0.6797,0.4155,0.0319,0.0557,-0.3301,0.3443,0
10870662,0.6066,0.6758,0.4175,0.0324,-0.3738,-1.1373,0.0320,0
10870829,0.6108,0.6716,0.4182,0.0302,0.8185,0.5961,0.4738,0
10870995,0.6153,0.6673,0.4185,0.0311,-0.0230,-0.1577,0.0989,0
10871162,0.6188,0.6633,0.4198,0.0303,0.1614,0.0305,0.1501,0
10871329,0.6200,0.6613,0.4213,0.0283,-0.4707,0.1692,0.8219,0
10871495,0.6202,0.6590,0.4249,0.0230,-0.4790,-1.4820,0.5204,0
10871662,0.6216,0.6549,0.4294,0.0162,0.3606,-0.5175,0.3195,0
10871829,0.6236,0.6516,0.4316,0.0128,0.9695,0.1242,-0.0857,0
10871995,0.6240,0.6515,0.4314,0.0100,0.9990,0.2169,-0.3672,0
10872162,0.6211,0.6544,0.4312,0.0056,0.6766,-0.1954,-0.3598,0
10872329,0.6176,0.6577,0.4312,-0.0008,0.1901,-0.7232,-0.3753,0
10872495,0.6166,0.6578,0.4324,-0.0109,-0.0299,-1.3917,-0.0947,0
10872662,0.6174,0.6565,0.4327,-0.0243,0.9108,-1.0970,0.3737,0
10872829,0.6200,0.6550,0.4303,-0.0368,0.5553,-0.2208,0.1562,0
10872995,0.6231,0.6553,0.4245,-0.0468,0.5863,-0.1247,-0.2125,0
10873162,0.6251,0.6567,0.4182,-0.0550,0.7696,-0.3981,-0.0244,0
10873329,0.6259,0.6584,0.4134,-0.0620,1.2688,-1.0823,0.2075,0
10873495,0.6260,0.6600,0.4097,-0.0686,1.7859,-1.4773,0.2636,0
10873662,0.6249,0.6626,0.4055,-0.0783,1.1360,-0.9871,-1.0212,0
10873829,0.6278,0.6619,0.4000,-0.0876,0.8679,-1.1189,-2.0401,0
10873995,0.6382,0.6595,0.3857,-0.0956,-0.3356,-0.3322,-1.1610,0
10874162,0.6557,0.6551,0.3620,-0.0991,-0.6731,-0.0529,-0.0861,0
10874329,0.6768,0.6491,0.3328,-0.0992,-0.6665,-0.4213,0.2188,0
10874495,0.6962,0.6416,0.3060,-0.0994,-0.6406,-0.5631,0.3036,0
10874662,0.7111,0.6349,0.2847,-0.1009,-0.4532,0.1814,-0.5293,0
10874829,0.7214,0.6297,0.2694,-0.1022,0.0599,0.2002,-1.8525,0
10874995,0.7317,0.6237,0.2550,-0.1025,-0.1764,-0.3356,-1.6715,0
10875162,0.7525,0.6069,0.2334,-0.1045,-2.6754,-4.6537,1.0742,0
10875329,0.7791,0.5835,0.2033,-0.1058,1.1848,4.2328,1.9037,0
10875495,0.8038,0.5637,0.1646,-0.0955,-0.8787,0.4810,0.9436,0
10875662,0.8252,0.5428,0.1306,-0.0854,-1.2131,0.3498,0.0629,0
10875829,0.8416,0.5239,0.1058,-0.0773,-1.8222,2.1026,-0.4806,0
10875995,0.8550,0.5051,0.0951,-0.0693,-1.2219,0.8828,-0.8518,0
10876162,0.8710,0.4794,0.0889,-0.0598,-0.0129,-0.0907,-1.2519,0
10876329,0.8861,0.4534,0.0801,-0.0525,-0.1956,-0.3418,0.4109,0
10876495,0.9001,0.4275,0.0693,-0.0479,-0.2747,0.0925,1.4598,0
10876662,0.9127,0.4025,0.0553,-0.0443,-0.3781,0.6160,1.0235,0
10876829,0.9235,0.3789,0.0432,-0.0416,-0.9838,0.7349,-0.0489,0
10876995,0.9331,0.3558,0.0356,-0.0397,-0.4003,0.4188,-0.4646,0
10877162,0.9424,0.3308,0.0333,-0.0374,-0.0719,0.4823,-0.5127,0
10877329,0.9509,0.3062,0.0315,-0.0333,-0.0759,0.6834,-0.0711,0
10877495,0.9584,0.2828,0.0279,-0.0274,-0.2954,0.8338,0.5421,0
10877662,0.9647,0.2615,0.0239,-0.0216,-0.7355,1.3502,1.0367,0
10877829,0.9698,0.2427,0.0195,-0.0154,-0.3633,1.0408,0.6948,0
10877996,0.9735,0.2280,0.0143,-0.0092,-0.2378,0.5409,0.4285,0
10878162,0.9760,0.2175,0.0105,-0.0045,-0.0714,0.0948,-0.1227,0
10878329,0.9780,0.2084,0.0078,-0.0005,0.2200,-0.3572,-0.2529,0
10878496,0.9802,0.1980,0.0048,0.0037,0.0745,-0.2343,-0.2219,0
10878662,0.9822,0.1876,0.0007,0.0088,-0.1376,0.1584,0.2822,0
10878829,0.9841,0.1770,-0.0021,0.0137,-0.0297,0.1733,0.4703,0
10878996,0.9857,0.1675,-0.0045,0.0185,0.1230,-0.1618,0.5114,0
10879162,0.9867,0.1611,-0.0067,0.0208,-0.1124,-0.2895,0.3480,0
10879329,0.9872,0.1576,-0.0092,0.0206,0.2126,-0.6896,0.0752,0
10879496,0.9876,0.1558,-0.0120,0.0181,0.0939,-0.7000,0.0572,0
10879662,0.9877,0.1548,-0.0147,0.0148,0.4998,-0.5744,0.2056,0
10879829,0.9881,0.1527,-0.0137,0.0116,0.2001,-0.4016,0.3610,0
10879996,0.9882,0.1523,-0.0117,0.0075,0.3492,-0.1893,1.0378,0
10880162,0.9883,0.1521,-0.0097,0.0033,0.3075,-0.1976,0.8170,0
10880329,0.9885,0.1510,-0.0105,0.0005,0.1989,-0.2678,0.2336,0
10880496,0.9887,0.1495,-0.0122,-0.0020,0.2358,-0.2660,0.0605,0
10880662,0.9887,0.1489,-0.0146,-0.0051,-0.0271,-0.1295,0.0261,0
10880829,0.9885,0.1500,-0.0174,-0.0078,0.8634,-0.3438,0.3261,0
10880996,0.9881,0.1520,-0.0204,-0.0100,-0.2183,0.1405,0.5255,0
10881162,0.9876,0.1544,-0.0249,-0.0131,-0.1802,0.4725,0.7517,0
10881329,0.9874,0.1550,-0.0278,-0.0157,-0.0391,0.5489,0.3989,0
10881496,0.9872,0.1560,-0.0300,-0.0162,0.1843,0.2416,0.2732,0
10881662,0.9869,0.1578,-0.0306,-0.0170,-0.1018,0.1170,-0.0065,0
10881829,0.9863,0.1608,-0.0318,-0.0189,-0.2652,0.2501,0.1289,0
10881996,0.9855,0.1649,-0.0343,-0.0221,-0.2310,0.1794,0.1374,0
10882162,0.9844,0.1697,-0.0397,-0.0250,0.0019,0.0591,0.1676,0
10882329,0.9829,0.1763,-0.0441,-0.0299,-0.4434,-0.2380,-1.0194,0
10882496,0.9814,0.1824,-0.0447,-0.0385,0.2121,0.5444,1.5462,0
10882662,0.9808,0.1842,-0.0496,-0.0402,0.9844,0.4642,0.8619,0
10882829,0.9805,0.1847,-0.0539,-0.0402,0.1785,-0.1066,0.0587,0
10882996,0.9803,0.1850,-0.0549,-0.0423,-0.0769,0.1028,0.0069,0
10883162,0.9801,0.1846,-0.0571,-0.0450,0.0468,0.0655,0.0756,0
10883329,0.9799,0.1838,-0.0617,-0.0460,0.0135,0.0885,0.1421,0
10883496,0.9798,0.1830,-0.0653,-0.0477,-0.2329,0.1397,0.1095,0
10883662,0.9799,0.1804,-0.0680,-0.0504,0.3130,-0.5326,1.0535,0
10883829,0.9806,0.1760,-0.0678,-0.0535,0.5608,-0.4011,0.3469,0
10883996,0.9811,0.1728,-0.0654,-0.0577,-0.2564,0.1551,-0.0760,0
10884162,0.9817,0.1690,-0.0619,-0.0616,-0.1635,-0.0483,-0.2121,0
10884329,0.9823,0.1654,-0.0586,-0.0657,-0.3342,0.0035,0.1253,0
10884496,0.9827,0.1613,-0.0583,-0.0694,-0.3683,0.0964,0.2390,0
10884662,0.9833,0.1559,-0.0604,-0.0715,0.0057,-0.2019,0.3050,0
10884829,0.9840,0.1495,-0.0635,-0.0737,-0.1265,-0.2462,0.4356,0
10884996,0.9846,0.1428,-0.0662,-0.0767,-0.0277,-0.3896,0.8268,0
10885162,0.9851,0.1356,-0.0669,-0.0824,0.0974,-0.1715,0.5966,0
10885329,0.9854,0.1298,-0.0687,-0.0866,-0.0230,0.1190,0.2408,0
10885496,0.9855,0.1255,-0.0722,-0.0888,-0.1663,0.2672,0.3249,0
10885662,0.9854,0.1229,-0.0754,-0.0906,-0.4354,0.4247,0.5351,0
10885829,0.9852,0.1219,-0.0764,-0.0936,-0.1461,0.2242,0.5823,0
10885996,0.9849,0.1227,-0.0744,-0.0970,0.0022,0.3455,0.4000,0
10886162,0.9846,0.1245,-0.0704,-0.1001,-0.7428,-0.2489,0.0410,0
10886329,0.9837,0.1266,-0.0654,-0.1095,-0.1512,0.2893,0.8403,0
10886496,0.9832,0.1258,-0.0672,-0.1142,0.3216,-0.0474,0.6308,0
10886662,0.9826,0.1242,-0.0709,-0.1186,0.7370,-0.6771,1.2294,0
10886829,0.9819,0.1231,-0.0755,-0.1229,0.8783,-0.2281,0.5761,0
10886996,0.9812,0.1237,-0.0783,-0.1253,0.7854,-0.4402,0.0609,0
10887162,0.9806,0.1273,-0.0809,-0.1250,0.3446,0.2244,0.7425,0
10887329,0.9802,0.1337,-0.0796,-0.1223,0.5434,0.4787,0.5538,0
10887496,0.9811,0.1405,-0.0753,-0.1096,-0.1184,1.4844,-0.1591,0
10887662,0.9827,0.1418,-0.0750,-0.0929,-3.2252,2.0515,-1.3267,0
10887829,0.9821,0.1534,-0.0746,-0.0802,0.4425,1.6417,2.1831,0
10887996,0.9814,0.1650,-0.0712,-0.0680,-0.4815,0.9903,1.4247,0
10888162,0.9812,0.1718,-0.0672,-0.0569,0.0706,-0.6375,0.1206,0
10888329,0.9817,0.1749,-0.0510,-0.0560,0.0604,-1.6710,-0.6723,0
10888496,0.9819,0.1801,-0.0406,-0.0428,-2.2092,4.6672,0.6234,0
10888662,0.9813,0.1877,-0.0299,-0.0286,-2.8284,0.7510,-2.9795,0
10888829,0.9805,0.1952,-0.0152,-0.0171,-0.0230,-0.1880,0.8947,0
10888996,0.9793,0.2021,-0.0036,-0.0048,0.1991,-0.1902,0.9656,0
10889162,0.9778,0.2093,0.0040,0.0069,-0.6462,0.4505,0.2091,0
10889329,0.9759,0.2174,0.0094,0.0178,-0.8211,0.2375,-0.2540,0
10889496,0.9741,0.2234,0.0146,0.0323,-0.1334,0.4411,-0.6452,0
10889662,0.9739,0.2194,0.0225,0.0527,-2.2387,1.0380,-1.8040,0
10889829,0.9712,0.2259,0.0310,0.0697,-0.2444,-0.2791,0.5263,0
10889996,0.9666,0.2382,0.0458,0.0831,0.4688,-0.3095,-0.1900,0
10890162,0.9590,0.2589,0.0656,0.0943,-0.5154,-0.1437,-0.6567,0
10890329,0.9504,0.2818,0.0824,0.1027,-0.7059,-0.2397,-0.6058,0
10890496,0.9423,0.3026,0.0916,0.1103,-1.3469,-0.0248,-0.6419,0
10890662,0.9360,0.3184,0.0950,0.1165,-0.6598,0.2601,-0.5690,0
10890829,0.9307,0.3295,0.0871,0.1327,1.0725,-0.5314,-2.2998,0
10890996,0.9274,0.3334,0.0814,0.1488,1.3965,-0.9058,-1.2362,0
10891162,0.9252,0.3353,0.0801,0.1585,0.0340,-0.7233,-0.4630,0
10891329,0.9222,0.3392,0.0781,0.1686,-2.0443,-0.5134,1.0677,0
10891496,0.9167,0.3467,0.0787,0.1825,-1.1016,-1.5603,0.8060,0
10891662,0.9076,0.3587,0.0841,0.2012,1.0073,-1.9283,-1.4088,0
10891829,0.8972,0.3643,0.0951,0.2309,1.3335,-1.5551,-2.3870,0
10891996,0.8914,0.3577,0.0968,0.2610,3.7682,-0.1207,-3.2178,0
10892162,0.8926,0.3369,0.0857,0.2871,3.3326,-0.3435,0.1050,0
10892329,0.8921,0.3029,0.0688,0.3281,-0.8804,0.6772,0.6445,0
10892496,0.8845,0.2772,0.0546,0.3712,-0.5294,0.1758,0.7730,0
10892662,0.8710,0.2609,0.0531,0.4128,-0.8814,0.2502,1.4583,0
10892829,0.8536,0.2451,0.0462,0.4574,-4.4567,0.3950,1.7499,0
10892996,0.8330,0.2119,0.0226,0.5105,-2.6939,0.0356,0.3272,0
10893162,0.8114,0.1904,0.0010,0.5525,0.4775,-2.2941,1.2378,0
10893329,0.7904,0.1854,-0.0284,0.5831,-0.8934,0.4003,0.9280,0
10893496,0.7766,0.1744,-0.0358,0.6044,1.7359,-3.0520,-3.0602,0
10893662,0.7725,0.1776,-0.0225,0.6093,2.9388,-0.3062,2.4656,0
10893829,0.7724,0.1957,-0.0087,0.6041,2.2627,0.2324,3.8558,0
10893996,0.7705,0.2095,-0.0006,0.6021,-0.9032,-0.0308,-0.1469,0
10894162,0.7614,0.2007,-0.0088,0.6163,-1.7855,-0.9981,-1.7595,0
10894329,0.7497,0.1842,-0.0164,0.6354,1.2452,-0.6559,-0.8633,0
10894496,0.7406,0.1750,-0.0209,0.6484,1.7207,0.0115,0.8590,0
10894663,0.7354,0.1702,-0.0227,0.6555,1.8657,0.2935,1.5675,0
10894829,0.7324,0.1656,-0.0238,0.6600,0.8136,0.2571,0.1355,0
10894996,0.7299,0.1619,-0.0213,0.6638,-0.6586,0.0540,-0.4634,0
10895163,0.7259,0.1611,-0.0239,0.6682,-0.1859,-0.7745,-0.7975,0
10895329,0.7217,0.1610,-0.0249,0.6727,1.4106,-0.1844,-1.5063,0
10895496,0.7181,0.1582,-0.0217,0.6774,1.5420,0.0223,-0.1751,0
10895663,0.7179,0.1565,-0.0131,0.6782,0.4747,1.5773,2.0897,0
10895829,0.7094,0.1828,-0.0029,0.6807,-4.1181,2.3301,0.9352,0
10895996,0.7025,0.1897,0.0072,0.6859,-0.5848,-0.8832,-0.8937,0
10896163,0.6910,0.1945,0.0122,0.6960,2.0303,-1.1203,0.4568,0
10896329,0.6777,0.1948,0.0133,0.7090,0.6229,-0.0255,1.0400,0
10896496,0.6661,0.1963,0.0156,0.7194,-0.9140,-2.0335,-2.3286,0
10896663,0.6608,0.1945,0.0205,0.7246,2.5139,-2.0327,-2.6176,0
10896829,0.6516,0.1923,0.0251,0.7334,1.3387,-0.1784,-0.4176,0
10896996,0.6407,0.1929,0.0322,0.7425,1.1127,-0.1496,1.1275,0
10897163,0.6289,0.1965,0.0403,0.7512,1.6548,-0.0359,2.1650,0
10897329,0.6181,0.1994,0.0467,0.7590,1.7081,-0.0839,2.3373,0
10897496,0.6057,0.2015,0.0485,0.7682,0.9857,0.3220,1.7858,0
10897663,0.5920,0.2034,0.0481,0.7784,-0.3320,-0.5453,0.6962,0
10897829,0.5834,0.2037,0.0491,0.7847,-0.4077,-1.1877,-0.5649,0
10897996,0.5800,0.1999,0.0498,0.7882,-1.2547,-0.9751,-0.5723,0
10898163,0.5801,0.1949,0.0490,0.7894,-0.8540,-0.0574,0.1009,0
10898329,0.5812,0.1910,0.0470,0.7897,-0.2927,0.8394,1.1720,0
10898496,0.5826,0.1903,0.0449,0.7889,-0.1203,0.7333,0.9923,0
10898663,0.5824,0.1907,0.0420,0.7891,0.7633,0.1333,-0.3104,0
10898829,0.5818,0.1910,0.0420,0.7894,0.6005,-0.4917,-1.1494,0
10898996,0.5818,0.1894,0.0425,0.7898,0.2165,-0.5341,-1.0910,0
10899163,0.5833,0.1855,0.0428,0.7896,-0.8415,-0.2523,-0.3383,0
10899329,0.5852,0.1830,0.0427,0.7888,-0.7070,0.0113,0.0905,0
10899496,0.5851,0.1808,0.0409,0.7895,0.9572,0.3889,0.0051,0
10899663,0.5823,0.1778,0.0425,0.7922,0.9593,0.0597,0.0888,0
10899829,0.5827,0.1704,0.0492,0.7931,1.7113,0.7460,2.7640,0
10899996,0.5840,0.1723,0.0525,0.7915,-0.0054,-0.7952,0.8720,0
10900163,0.5846,0.1727,0.0532,0.7910,-1.0068,-0.7752,0.3765,0
10900329,0.5854,0.1701,0.0518,0.7910,-1.6125,-0.2851,0.9562,0
10900496,0.5882,0.1657,0.0468,0.7902,-0.5387,-0.4210,0.5115,0
10900663,0.5919,0.1611,0.0393,0.7888,0.5116,0.1075,0.2323,0
10900829,0.5913,0.1603,0.0353,0.7896,1.4935,0.3692,-0.6053,0
10900996,0.5907,0.1637,0.0359,0.7893,0.1917,-0.0498,-0.2246,0
10901163,0.5937,0.1728,0.0423,0.7847,0.6351,-1.1125,-0.7516,0
10901329,0.6009,0.1821,0.0487,0.7767,-1.0978,-0.8596,1.2566,0
10901496,0.6049,0.1850,0.0498,0.7729,-1.5359,0.4080,0.6819,0
10901663,0.6058,0.1874,0.0504,0.7716,0.6163,0.4222,-0.3227,0
10901829,0.6043,0.1912,0.0536,0.7716,0.9708,0.9628,-0.2883,0
10901996,0.6008,0.1961,0.0587,0.7727,1.1846,1.2158,0.3399,0
10902163,0.5962,0.2007,0.0644,0.7747,1.0214,0.6524,0.5082,0
10902329,0.5926,0.2040,0.0705,0.7760,0.3649,-0.3864,0.3743,0
10902496,0.5903,0.2046,0.0742,0.7773,0.2248,-1.2612,-0.1545,0
10902663,0.5881,0.2036,0.0742,0.7792,0.2272,-1.2724,-0.4410,0
10902829,0.5850,0.2012,0.0698,0.7825,-0.6177,-0.7010,0.1135,0
10902996,0.5815,0.1977,0.0611,0.7868,-0.4284,-0.0665,0.1707,0
10903163,0.5782,0.1944,0.0516,0.7907,0.3672,0.4943,-0.2388,0
10903329,0.5760,0.1917,0.0431,0.7935,0.8341,0.6808,-0.2831,0
10903496,0.5739,0.1890,0.0354,0.7961,0.7707,0.6450,-0.1283,0
10903663,0.5717,0.1860,0.0282,0.7986,0.1519,0.1996,0.1840,0
10903829,0.5688,0.1825,0.0192,0.8018,-0.4263,-0.0347,0.8105,0
10903996,0.5665,0.1803,0.0105,0.8040,0.2915,0.0456,0.5697,0
10904163,0.5660,0.1798,0.0034,0.8046,0.8578,0.3735,0.4110,0
10904329,0.5672,0.1804,-0.0008,0.8036,0.4669,0.6921,0.5086,0
10904496,0.5709,0.1687,-0.0146,0.8034,-0.8264,-0.5164,1.4144,0
10904663,0.5711,0.1582,-0.0263,0.8050,0.5548,0.4828,0.2329,0
10904829,0.5603,0.1578,-0.0325,0.8125,-1.0654,1.2968,-1.3674,0
10904996,0.5581,0.1515,-0.0391,0.8149,-2.8368,1.8763,2.4784,0
10905163,0.5575,0.1440,-0.0482,0.8162,1.3913,-0.0118,-0.4193,0
10905329,0.5535,0.1428,-0.0532,0.8188,-0.1190,0.9359,0.6290,0
10905496,0.5504,0.1404,-0.0595,0.8209,-1.1686,0.9715,1.0948,0
10905663,0.5473,0.1370,-0.0670,0.8230,-0.0014,0.9375,0.6281,0
10905829,0.5435,0.1339,-0.0734,0.8254,0.0267,1.3161,1.0035,0
10905996,0.5396,0.1304,-0.0791,0.8280,0.0094,1.3643,1.3866,0
10906163,0.5352,0.1269,-0.0837,0.8310,0.2709,1.1984,1.4802,0
10906329,0.5302,0.1233,-0.0872,0.8343,0.3691,0.6189,1.1515,0
10906496,0.5249,0.1198,-0.0899,0.8379,0.5594,0.3199,0.8408,0
10906663,0.5192,0.1166,-0.0921,0.8416,0.3743,0.0818,0.8021,0
10906829,0.5133,0.1134,-0.0946,0.8454,0.6348,0.1929,0.7411,0
10906996,0.5068,0.1102,-0.0968,0.8495,0.5433,0.2759,0.7747,0
10907163,0.5000,0.1066,-0.0987,0.8537,0.7437,0.4219,0.5407,0
10907329,0.4925,0.1030,-0.0999,0.8584,0.4388,0.1016,0.2367,0
10907496,0.4845,0.0985,-0.1017,0.8632,0.1836,-0.1191,-0.0518,0
10907663,0.4765,0.0935,-0.1039,0.8680,0.4912,-0.0086,-0.2681,0
10907829,0.4687,0.0882,-0.1057,0.8726,0.5759,0.0717,-0.4112,0
10907996,0.4612,0.0829,-0.1067,0.8770,0.8255,0.2133,-0.4558,0
10908163,0.4535,0.0785,-0.1060,0.8814,0.8474,0.2289,-0.3332,0
10908329,0.4452,0.0747,-0.1041,0.8862,0.4170,0.0385,-0.1566,0
10908496,0.4362,0.0704,-0.1026,0.8912,0.1879,-0.1668,-0.0437,0
10908663,0.4272,0.0651,-0.1019,0.8960,0.1710,-0.2690,-0.0358,0
10908829,0.4180,0.0593,-0.1015,0.9008,0.2749,-0.2320,-0.1407,0
10908996,0.4089,0.0536,-0.1010,0.9054,0.1721,-0.5494,-0.2138,0
10909163,0.4001,0.0478,-0.1003,0.9097,0.2632,-0.7549,-0.3928,0
10909329,0.3917,0.0421,-0.0989,0.9138,0.4035,-0.7168,-0.4862,0
10909496,0.3837,0.0367,-0.0962,0.9177,0.5004,-0.5907,-0.5210,0
10909663,0.3756,0.0312,-0.0924,0.9217,0.3631,-0.7941,-0.5780,0
10909829,0.3682,0.0241,-0.0883,0.9252,0.1555,-1.1612,-0.7865,0
10909996,0.3607,0.0152,-0.0842,0.9287,0.0405,-1.3214,-0.7619,0
10910163,0.3535,0.0054,-0.0807,0.9319,0.0900,-1.1182,-0.4865,0
10910329,0.3468,-0.0041,-0.0764,0.9348,0.5169,-0.5848,-0.3732,0
10910496,0.3398,-0.0123,-0.0696,0.9378,0.3335,-0.4616,-0.2484,0
10910663,0.3326,-0.0207,-0.0615,0.9408,-0.2562,-0.7115,-0.0950,0
10910829,0.3250,-0.0306,-0.0528,0.9437,-0.9244,-0.8906,0.0638,0
10910996,0.3173,-0.0434,-0.0449,0.9463,-1.3265,-1.3058,0.2309,0
10911163,0.3106,-0.0590,-0.0382,0.9480,-0.9175,-1.1528,0.2448,0
10911330,0.3055,-0.0754,-0.0303,0.9487,0.0843,-0.1874,0.0840,0
10911496,0.3013,-0.0900,-0.0173,0.9491,0.3384,0.0385,0.1329,0
10911663,0.2976,-0.1028,0.0000,0.9491,0.2994,-0.1628,0.1321,0
10911830,0.2944,-0.1138,0.0196,0.9487,0.0422,-0.8927,0.1257,0
10911996,0.2924,-0.1234,0.0385,0.9475,0.0269,-1.4092,0.2617,0
10912163,0.2924,-0.1324,0.0546,0.9455,0.1133,-1.4232,0.2848,0
10912330,0.2937,-0.1406,0.0684,0.9430,-0.2654,-1.3906,0.1263,0
10912496,0.2949,-0.1479,0.0800,0.9406,-0.2048,-1.0329,-0.0315,0
10912663,0.2954,-0.1543,0.0912,0.9384,0.4045,-0.6135,-0.2397,0
10912830,0.2964,-0.1605,0.1019,0.9359,0.4172,-0.4401,-0.0256,0
10912996,0.2984,-0.1671,0.1114,0.9331,0.2254,-0.2528,0.1636,0
10913163,0.3008,-0.1730,0.1201,0.9302,0.1219,0.0279,0.4882,0
10913330,0.3034,-0.1776,0.1276,0.9274,0.0143,-0.0374,0.6527,0
10913496,0.3056,-0.1810,0.1338,0.9252,0.2012,0.1511,0.3420,0
10913663,0.3082,-0.1837,0.1400,0.9229,0.0790,-0.0164,0.1202,0
10913830,0.3106,-0.1867,0.1458,0.9205,-0.4137,-0.1194,0.2523,0
10913996,0.3132,-0.1902,0.1508,0.9181,-0.0726,0.1444,0.0319,0
10914163,0.3156,-0.1933,0.1566,0.9157,-0.0531,0.1214,0.1314,0
10914330,0.3178,-0.1953,0.1620,0.9136,-0.0492,0.0072,0.4172,0
10914496,0.3206,-0.1964,0.1653,0.9118,0.0735,-0.0477,0.0359,0
10914663,0.3237,-0.1974,0.1680,0.9099,-0.0262,0.1242,-0.3601,0
10914830,0.3274,-0.1984,0.1704,0.9080,-0.0818,0.1928,-0.0259,0
10914996,0.3315,-0.1990,0.1716,0.9061,0.1907,0.1333,0.1067,0
10915163,0.3354,-0.1991,0.1727,0.9045,0.1245,0.2417,-0.1721,0
10915330,0.3380,-0.1992,0.1734,0.9033,-0.4692,0.1301,-0.1098,0
10915496,0.3392,-0.2001,0.1725,0.9028,-0.1309,0.1876,-0.1569,0
10915663,0.3405,-0.2017,0.1705,0.9024,0.2545,0.4196,-0.2676,0
10915830,0.3421,-0.2040,0.1687,0.9016,0.2657,0.7296,-0.4694,0
10915996,0.3436,-0.2063,0.1686,0.9005,-0.0999,0.6608,-0.3030,0
10916163,0.3442,-0.2076,0.1702,0.8997,-0.1474,0.7836,0.1050,0
10916330,0.3447,-0.2087,0.1728,0.8988,-0.0454,0.4182,0.3769,0
10916496,0.3443,-0.2117,0.1747,0.8979,-0.9047,0.2168,0.6362,0
10916663,0.3421,-0.2195,0.1739,0.8969,-0.9242,0.6948,0.0105,0
10916830,0.3389,-0.2308,0.1728,0.8956,-0.4193,0.3907,-0.0136,0
10916996,0.3348,-0.2426,0.1734,0.8939,0.3920,0.3248,0.2565,0
10917163,0.3314,-0.2523,0.1747,0.8922,0.5123,-0.0449,0.3209,0
10917330,0.3281,-0.2591,0.1772,0.8910,0.9573,0.6072,0.0737,0
10917496,0.3269,-0.2600,0.1800,0.8906,1.0840,0.1823,0.3453,0
10917663,0.3257,-0.2580,0.1818,0.8912,0.0434,-0.1896,0.3197,0
10917830,0.3243,-0.2567,0.1827,0.8920,-0.0162,0.0956,-0.2818,0
10917996,0.3238,-0.2558,0.1827,0.8924,-0.3829,-0.3088,0.1596,0
10918163,0.3241,-0.2540,0.1802,0.8933,-0.0963,-0.2956,0.5057,0
10918330,0.3262,-0.2483,0.1759,0.8950,0.8800,-0.2189,0.5404,0
10918496,0.3310,-0.2379,0.1706,0.8971,1.1558,-0.1973,0.2589,0
10918663,0.3376,-0.2245,0.1673,0.8987,0.7530,0.1309,-0.5042,0
10918830,0.3442,-0.2112,0.1669,0.8995,-0.0421,0.1483,-0.3947,0
10918996,0.3499,-0.1993,0.1651,0.9003,-0.4099,-0.2319,0.2134,0
10919163,0.3569,-0.1890,0.1606,0.9006,0.3592,0.0405,0.1892,0
10919330,0.3640,-0.1799,0.1553,0.9005,-1.0567,-0.3475,0.9115,0
10919496,0.3698,-0.1739,0.1469,0.9008,-0.5168,0.2329,0.3933,0
10919663,0.3740,-0.1695,0.1405,0.9009,-0.3427,0.5973,-0.0488,0
