DeviceTag: 2,FirmwareVersion: 2.4.0,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2023-08-10 15:40:40.362,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
18727049,1.0000,0.0008,-0.0003,-0.0006,0.0270,0.0111,-0.5116,0
18727216,1.0000,0.0008,-0.0002,-0.0006,0.0146,0.0096,-0.5162,0
18727382,1.0000,0.0008,-0.0002,-0.0006,-0.0003,-0.0049,-0.5301,0
18727549,1.0000,0.0008,-0.0002,-0.0006,-0.0096,0.0016,-0.5793,0
18727716,1.0000,0.0008,-0.0002,-0.0006,-0.0150,-0.0146,-0.5464,0
18727882,1.0000,0.0008,-0.0002,-0.0006,-0.0242,0.0002,-0.5373,0
18728049,1.0000,0.0008,-0.0002,-0.0006,0.0052,-0.0039,-0.5465,0
18728216,1.0000,0.0008,-0.0002,-0.0006,0.0270,-0.0009,-0.5224,0
18728382,1.0000,0.0008,-0.0002,-0.0006,0.0176,0.0018,-0.5103,0
18728549,1.0000,0.0008,-0.0002,-0.0006,-0.0055,-0.0102,-0.5410,0
18728716,1.0000,0.0008,-0.0002,-0.0006,-0.0111,-0.0089,-0.5361,0
18728882,1.0000,0.0008,-0.0002,-0.0006,-0.0172,-0.0023,-0.5706,0
18729049,1.0000,0.0008,-0.0002,-0.0006,-0.0153,-0.0083,-0.5426,0
18729216,1.0000,0.0008,-0.0002,-0.0006,0.0097,0.0161,-0.5284,0
18729382,1.0000,0.0008,-0.0002,-0.0006,0.0000,0.0107,-0.5145,0
18729549,1.0000,0.0008,-0.0002,-0.0006,0.0167,0.0032,-0.5196,0
18729716,1.0000,0.0008,-0.0002,-0.0006,0.0140,0.0049,-0.5409,0
18729882,1.0000,0.0008,-0.0002,-0.0006,0.0016,-0.0008,-0.5497,0
18730049,1.0000,0.0008,-0.0002,-0.0006,-0.0100,-0.0012,-0.5632,0
18730216,1.0000,0.0008,-0.0002,-0.0006,-0.0125,-0.0088,-0.5630,0
18730382,1.0000,0.0008,-0.0002,-0.0006,-0.0146,-0.0083,-0.5544,0
18730549,1.0000,0.0008,-0.0002,-0.0006,0.0200,0.0075,-0.5366,0
18730716,1.0000,0.0008,-0.0002,-0.0006,0.0143,0.0061,-0.5127,0
18730882,1.0000,0.0008,-0.0002,-0.0006,0.0005,0.0087,-0.5497,0
18731049,1.0000,0.0008,-0.0002,-0.0006,-0.0037,0.0039,-0.5456,0
18731216,1.0000,0.0008,-0.0002,-0.0006,-0.0073,-0.0081,-0.5459,0
18731382,1.0000,0.0008,-0.0002,-0.0006,-0.0150,-0.0014,-0.5525,0
18731549,1.0000,0.0008,-0.0002,-0.0006,-0.0026,-0.0117,-0.5434,0
18731716,1.0000,0.0008,-0.0002,-0.0006,0.0112,0.0146,-0.5515,0
18731882,1.0000,0.0008,-0.0002,-0.0006,0.0147,0.0119,-0.5400,0
18732049,1.0000,0.0008,-0.0002,-0.0006,0.0056,0.0081,-0.5434,0
18732216,1.0000,0.0008,-0.0002,-0.0006,-0.0063,0.0025,-0.5465,0
18732382,1.0000,0.0008,-0.0002,-0.0006,-0.0259,-0.0069,-0.5594,0
18732549,1.0000,0.0008,-0.0002,-0.0006,-0.0257,-0.0190,-0.5469,0
18732716,1.0000,0.0008,-0.0002,-0.0006,-0.0091,-0.0012,-0.5517,0
18732882,1.0000,0.0008,-0.0002,-0.0006,-0.0023,0.0114,-0.5303,0
18733049,1.0000,0.0008,-0.0002,-0.0006,0.0087,0.0064,-0.5179,0
18733216,1.0000,0.0008,-0.0002,-0.0006,0.0073,0.0023,-0.5080,0
18733382,1.0000,0.0008,-0.0002,-0.0006,-0.0013,-0.0127,-0.5342,0
18733549,1.0000,0.0008,-0.0002,-0.0006,-0.0068,-0.0256,-0.5679,0
18733716,1.0000,0.0008,-0.0002,-0.0006,-0.0125,-0.0067,-0.5555,0
18733882,1.0000,0.0008,-0.0002,-0.0006,-0.0147,0.0074,-0.5437,0
18734049,1.0000,0.0008,-0.0002,-0.0006,-0.0032,0.0059,-0.5291,0
18734216,1.0000,0.0008,-0.0002,-0.0006,0.0090,0.0173,-0.5187,0
18734382,1.0000,0.0008,-0.0002,-0.0006,0.0175,0.0299,-0.5128,0
18734549,1.0000,0.0008,-0.0002,-0.0006,0.0059,0.0028,-0.5347,0
18734716,1.0000,0.0008,-0.0002,-0.0006,-0.0187,0.0074,-0.5422,0
18734882,1.0000,0.0008,-0.0002,-0.0005,-0.0092,0.0017,-0.5519,0
18735049,1.0000,0.0008,-0.0002,-0.0005,-0.0053,0.0042,-0.5547,0
18735216,1.0000,0.0008,-0.0002,-0.0005,-0.0018,0.0019,-0.5395,0
18735383,1.0000,0.0008,-0.0002,-0.0005,0.0087,-0.0057,-0.5261,0
18735549,1.0000,0.0008,-0.0002,-0.0005,0.0058,0.0110,-0.5315,0
18735716,1.0000,0.0008,-0.0002,-0.0005,-0.0201,-0.0089,-0.5531,0
18735883,1.0000,0.0008,-0.0002,-0.0005,-0.0027,-0.0051,-0.5746,0
18736049,1.0000,0.0008,-0.0002,-0.0005,-0.0134,-0.0048,-0.5415,0
18736216,1.0000,0.0008,-0.0002,-0.0005,-0.0069,-0.0098,-0.5561,0
18736383,1.0000,0.0008,-0.0002,-0.0005,0.0001,0.0092,-0.5263,0
18736549,1.0000,0.0008,-0.0002,-0.0005,0.0151,0.0142,-0.5318,0
18736716,1.0000,0.0008,-0.0002,-0.0005,0.0275,-0.0119,-0.5425,0
18736883,1.0000,0.0008,-0.0002,-0.0005,0.0147,0.0042,-0.5298,0
18737049,1.0000,0.0008,-0.0002,-0.0005,-0.0093,-0.0091,-0.5371,0
18737216,1.0000,0.0008,-0.0002,-0.0005,-0.0223,-0.0059,-0.5638,0
18737383,1.0000,0.0008,-0.0002,-0.0005,-0.0185,0.0025,-0.5425,0
18737549,1.0000,0.0008,-0.0002,-0.0005,0.0038,0.0145,-0.5385,0
18737716,1.0000,0.0008,-0.0002,-0.0005,0.0085,0.0001,-0.5251,0
18737883,1.0000,0.0008,-0.0002,-0.0005,0.0169,0.0142,-0.5304,0
18738049,1.0000,0.0008,-0.0002,-0.0005,-0.0043,0.0003,-0.5344,0
18738216,1.0000,0.0009,-0.0002,-0.0005,-0.0004,-0.0017,-0.5516,0
18738383,1.0000,0.0009,-0.0002,-0.0005,-0.0031,-0.0098,-0.5552,0
18738549,1.0000,0.0009,-0.0002,-0.0005,0.0082,-0.0082,-0.5428,0
18738716,1.0000,0.0009,-0.0002,-0.0005,-0.0070,-0.0013,-0.5607,0
18738883,1.0000,0.0009,-0.0002,-0.0005,0.0043,0.0071,-0.5280,0
18739049,1.0000,0.0009,-0.0002,-0.0005,0.0058,0.0047,-0.5267,0
18739216,1.0000,0.0009,-0.0002,-0.0005,-0.0024,0.0125,-0.5397,0
18739383,1.0000,0.0009,-0.0002,-0.0005,0.0013,0.0122,-0.5547,0
18739549,1.0000,0.0009,-0.0002,-0.0005,-0.0051,-0.0076,-0.5697,0
18739716,1.0000,0.0009,-0.0002,-0.0005,-0.0069,-0.0079,-0.5539,0
18739883,1.0000,0.0009,-0.0002,-0.0005,0.0046,-0.0037,-0.5276,0
18740049,1.0000,0.0009,-0.0002,-0.0005,0.0144,0.0022,-0.5442,0
18740216,1.0000,0.0009,-0.0002,-0.0005,0.0151,0.0115,-0.5391,0
18740383,1.0000,0.0009,-0.0002,-0.0005,0.0098,0.0008,-0.5329,0
18740549,1.0000,0.0009,-0.0002,-0.0005,-0.0077,0.0029,-0.5407,0
18740716,1.0000,0.0009,-0.0002,-0.0005,-0.0220,-0.0008,-0.5470,0
18740883,1.0000,0.0009,-0.0002,-0.0005,-0.0135,-0.0098,-0.5593,0
18741049,1.0000,0.0009,-0.0002,-0.0005,0.0086,-0.0171,-0.5301,0
18741216,1.0000,0.0009,-0.0002,-0.0005,0.0137,-0.0013,-0.5149,0
18741383,1.0000,0.0009,-0.0002,-0.0005,0.0171,0.0055,-0.5218,0
18741549,1.0000,0.0009,-0.0002,-0.0005,-0.0067,0.0045,-0.5494,0
18741716,1.0000,0.0009,-0.0002,-0.0005,-0.0218,0.0134,-0.5244,0
18741883,1.0000,0.0009,-0.0002,-0.0005,-0.0073,0.0063,-0.5767,0
18742049,1.0000,0.0009,-0.0002,-0.0005,-0.0264,-0.0096,-0.5437,0
18742216,1.0000,0.0009,-0.0002,-0.0005,-0.0041,-0.0018,-0.5388,0
18742383,1.0000,0.0009,-0.0002,-0.0005,0.0196,-0.0090,-0.5375,0
18742549,1.0000,0.0009,-0.0002,-0.0005,0.0154,0.0088,-0.5435,0
18742716,1.0000,0.0009,-0.0002,-0.0005,-0.0011,0.0050,-0.5443,0
18742883,1.0000,0.0009,-0.0002,-0.0005,-0.0044,-0.0025,-0.5173,0
18743049,1.0000,0.0009,-0.0002,-0.0005,-0.0046,-0.0072,-0.5870,0
18743216,1.0000,0.0009,-0.0002,-0.0004,-0.0220,0.0072,-0.5139,0
18743383,1.0000,0.0009,-0.0002,-0.0005,0.0101,0.0097,-0.5273,0
18743549,1.0000,0.0009,-0.0002,-0.0005,0.0183,0.0070,-0.5573,0
18743716,1.0000,0.0009,-0.0002,-0.0005,0.0106,-0.0017,-0.4972,0
18743883,1.0000,0.0009,-0.0002,-0.0005,0.0034,0.0119,-0.5390,0
18744049,1.0000,0.0009,-0.0002,-0.0005,-0.0130,0.0152,-0.5765,0
18744216,1.0000,0.0009,-0.0002,-0.0005,-0.0200,-0.0164,-0.5269,0
18744383,1.0000,0.0009,-0.0002,-0.0005,-0.0071,-0.0120,-0.5502,0
18744549,1.0000,0.0009,-0.0002,-0.0005,-0.0087,-0.0041,-0.5546,0
18744716,1.0000,0.0009,-0.0002,-0.0005,0.0075,-0.0009,-0.5421,0
18744883,1.0000,0.0009,-0.0002,-0.0005,0.0047,0.0101,-0.5283,0
18745049,1.0000,0.0009,-0.0002,-0.0005,0.0078,0.0165,-0.5410,0
18745216,1.0000,0.0009,-0.0002,-0.0005,-0.0067,-0.0036,-0.5432,0
18745383,1.0000,0.0009,-0.0002,-0.0004,-0.0149,-0.0077,-0.5612,0
18745549,1.0000,0.0009,-0.0002,-0.0004,-0.0068,-0.0172,-0.5291,0
18745716,1.0000,0.0009,-0.0002,-0.0004,0.0091,0.0020,-0.5081,0
18745883,1.0000,0.0009,-0.0002,-0.0004,0.0030,0.0170,-0.5537,0
18746049,1.0000,0.0009,-0.0002,-0.0004,0.0193,0.0244,-0.5259,0
18746216,1.0000,0.0009,-0.0002,-0.0004,0.0019,0.0040,-0.5326,0
18746383,1.0000,0.0009,-0.0002,-0.0004,-0.0088,-0.0040,-0.5390,0
18746549,1.0000,0.0009,-0.0002,-0.0004,-0.0145,-0.0068,-0.5556,0
18746716,1.0000,0.0009,-0.0002,-0.0004,-0.0003,-0.0131,-0.5526,0
18746883,1.0000,0.0009,-0.0002,-0.0004,0.0097,-0.0002,-0.5383,0
18747049,1.0000,0.0009,-0.0002,-0.0004,0.0075,0.0094,-0.5437,0
18747216,1.0000,0.0009,-0.0002,-0.0004,0.0008,0.0115,-0.5287,0
18747383,1.0000,0.0009,-0.0002,-0.0004,0.0116,-0.0038,-0.5376,0
18747549,1.0000,0.0009,-0.0002,-0.0004,-0.0128,-0.0088,-0.5480,0
18747716,1.0000,0.0009,-0.0002,-0.0004,-0.0140,-0.0221,-0.5493,0
18747883,1.0000,0.0009,-0.0002,-0.0004,-0.0059,-0.0150,-0.5679,0
18748049,1.0000,0.0009,-0.0002,-0.0004,0.0171,0.0053,-0.5307,0
18748216,1.0000,0.0009,-0.0002,-0.0004,0.0136,-0.0019,-0.5316,0
18748383,1.0000,0.0009,-0.0002,-0.0004,0.0155,0.0186,-0.5319,0
18748549,1.0000,0.0009,-0.0002,-0.0004,-0.0115,0.0011,-0.5418,0
18748716,1.0000,0.0009,-0.0002,-0.0004,-0.0153,-0.0040,-0.5582,0
18748883,1.0000,0.0009,-0.0002,-0.0004,-0.0231,-0.0018,-0.5409,0
18749049,1.0000,0.0009,-0.0002,-0.0004,-0.0112,0.0035,-0.5646,0
18749216,1.0000,0.0009,-0.0002,-0.0004,-0.0011,0.0009,-0.5543,0
18749383,1.0000,0.0009,-0.0002,-0.0004,0.0063,0.0163,-0.5285,0
18749549,1.0000,0.0009,-0.0002,-0.0004,-0.0014,0.0183,-0.5446,0
18749716,1.0000,0.0009,-0.0002,-0.0004,-0.0042,0.0009,-0.5431,0
18749883,1.0000,0.0009,-0.0002,-0.0004,-0.0027,-0.0021,-0.5445,0
18750049,1.0000,0.0009,-0.0002,-0.0004,-0.0041,-0.0076,-0.5667,0
18750216,1.0000,0.0009,-0.0002,-0.0004,-0.0113,-0.0178,-0.5249,0
18750383,1.0000,0.0009,-0.0002,-0.0004,-0.0000,0.0136,-0.5459,0
18750549,1.0000,0.0009,-0.0002,-0.0004,0.0177,0.0183,-0.5303,0
18750716,1.0000,0.0009,-0.0002,-0.0004,0.0043,0.0069,-0.5235,0
18750883,1.0000,0.0009,-0.0002,-0.0004,-0.0010,-0.0007,-0.5550,0
18751049,1.0000,0.0009,-0.0002,-0.0004,-0.0163,-0.0045,-0.5628,0
18751216,1.0000,0.0009,-0.0002,-0.0004,-0.0135,0.0056,-0.5532,0
18751383,1.0000,0.0009,-0.0002,-0.0004,-0.0093,0.0005,-0.5676,0
18751549,1.0000,0.0009,-0.0002,-0.0004,-0.0067,-0.0085,-0.5276,0
18751716,1.0000,0.0009,-0.0002,-0.0004,0.0092,0.0128,-0.5266,0
18751883,1.0000,0.0009,-0.0002,-0.0004,0.0074,0.0101,-0.5475,0
18752050,1.0000,0.0009,-0.0002,-0.0004,-0.0044,-0.0001,-0.5437,0
18752216,1.0000,0.0009,-0.0002,-0.0004,-0.0210,-0.0178,-0.5830,0
18752383,1.0000,0.0009,-0.0002,-0.0004,-0.0193,-0.0035,-0.5645,0
18752550,1.0000,0.0008,-0.0002,-0.0005,-0.0020,0.0044,-0.5500,0
18752716,1.0000,0.0008,-0.0002,-0.0005,0.0098,0.0073,-0.5605,0
18752883,1.0000,0.0008,-0.0002,-0.0005,0.0145,0.0069,-0.5036,0
18753050,1.0000,0.0008,-0.0002,-0.0005,-0.0018,0.0131,-0.5329,0
18753216,1.0000,0.0008,-0.0002,-0.0005,-0.0010,-0.0006,-0.5424,0
18753383,1.0000,0.0008,-0.0002,-0.0005,-0.0242,-0.0142,-0.5427,0
18753550,1.0000,0.0008,-0.0002,-0.0005,-0.0182,-0.0019,-0.5511,0
18753716,1.0000,0.0008,-0.0002,-0.0005,-0.0083,0.0038,-0.5411,0
18753883,1.0000,0.0008,-0.0002,-0.0005,0.0069,0.0029,-0.5161,0
18754050,1.0000,0.0008,-0.0002,-0.0005,0.0056,0.0061,-0.5359,0
18754216,1.0000,0.0008,-0.0002,-0.0005,0.0049,0.0006,-0.5248,0
18754383,1.0000,0.0008,-0.0002,-0.0005,-0.0151,0.0015,-0.5602,0
18754550,1.0000,0.0008,-0.0001,-0.0005,-0.0141,-0.0139,-0.5387,0
18754716,1.0000,0.0008,-0.0001,-0.0005,-0.0097,0.0010,-0.5538,0
18754883,1.0000,0.0008,-0.0001,-0.0005,-0.0057,-0.0002,-0.5334,0
18755050,1.0000,0.0008,-0.0001,-0.0005,0.0082,0.0007,-0.5428,0
18755216,1.0000,0.0008,-0.0001,-0.0005,0.0299,0.0119,-0.5415,0
18755383,1.0000,0.0008,-0.0001,-0.0005,0.0148,-0.0060,-0.5247,0
18755550,1.0000,0.0008,-0.0001,-0.0005,0.0044,0.0021,-0.5514,0
18755716,1.0000,0.0009,-0.0001,-0.0005,-0.0135,-0.0125,-0.5419,0
18755883,1.0000,0.0008,-0.0001,-0.0006,-0.0322,-0.0139,-0.5508,0
18756050,1.0000,0.0009,-0.0001,-0.0006,-0.0103,0.0065,-0.5781,0
18756216,1.0000,0.0009,-0.0002,-0.0006,0.0053,0.0148,-0.5402,0
18756383,1.0000,0.0009,-0.0002,-0.0006,0.0100,0.0269,-0.5243,0
18756550,1.0000,0.0008,-0.0001,-0.0006,0.0147,0.0116,-0.5326,0
18756716,1.0000,0.0008,-0.0001,-0.0006,-0.0081,0.0013,-0.5280,0
18756883,1.0000,0.0008,-0.0001,-0.0006,-0.0033,-0.0021,-0.5567,0
18757050,1.0000,0.0009,-0.0001,-0.0006,-0.0178,-0.0031,-0.5603,0
18757216,1.0000,0.0009,-0.0001,-0.0006,0.0022,-0.0038,-0.5433,0
18757383,1.0000,0.0009,-0.0001,-0.0006,0.0120,0.0109,-0.5373,0
18757550,1.0000,0.0009,-0.0001,-0.0006,-0.0031,0.0214,-0.5284,0
18757716,1.0000,0.0009,-0.0001,-0.0006,0.0152,0.0070,-0.5331,0
18757883,1.0000,0.0009,-0.0001,-0.0006,-0.0030,-0.0120,-0.5414,0
18758050,1.0000,0.0009,-0.0001,-0.0006,-0.0178,-0.0046,-0.5580,0
18758216,1.0000,0.0009,-0.0001,-0.0006,-0.0109,-0.0163,-0.5325,0
18758383,1.0000,0.0009,-0.0001,-0.0006,-0.0141,-0.0085,-0.5327,0
18758550,1.0000,0.0009,-0.0001,-0.0006,0.0061,0.0133,-0.5349,0
18758716,1.0000,0.0009,-0.0001,-0.0006,0.0040,0.0116,-0.5288,0
18758883,1.0000,0.0009,-0.0001,-0.0006,0.0079,0.0117,-0.5287,0
18759050,1.0000,0.0009,-0.0001,-0.0006,0.0063,0.0113,-0.5490,0
18759216,1.0000,0.0009,-0.0001,-0.0006,-0.0087,-0.0018,-0.5610,0
18759383,1.0000,0.0009,-0.0001,-0.0006,0.0033,-0.0072,-0.5449,0
18759550,1.0000,0.0009,-0.0001,-0.0006,-0.0014,-0.0094,-0.5444,0
18759716,1.0000,0.0009,-0.0001,-0.0006,-0.0007,0.0051,-0.5506,0
18759883,1.0000,0.0009,-0.0001,-0.0006,0.0013,-0.0044,-0.5378,0
18760050,1.0000,0.0009,-0.0001,-0.0006,0.0057,0.0154,-0.5484,0
18760216,1.0000,0.0009,-0.0001,-0.0006,0.0082,0.0179,-0.5459,0
18760383,1.0000,0.0009,-0.0001,-0.0006,0.0055,-0.0028,-0.5393,0
18760550,1.0000,0.0009,-0.0001,-0.0006,-0.0045,-0.0215,-0.5775,0
18760716,1.0000,0.0009,-0.0001,-0.0006,0.0010,0.0006,-0.5487,0
18760883,1.0000,0.0009,-0.0001,-0.0006,-0.0022,-0.0043,-0.5406,0
18761050,1.0000,0.0009,-0.0001,-0.0006,0.0053,0.0097,-0.5567,0
18761216,1.0000,0.0009,-0.0001,-0.0006,0.0037,0.0088,-0.5561,0
18761383,1.0000,0.0009,-0.0001,-0.0006,-0.0042,0.0042,-0.5570,0
18761550,1.0000,0.0009,-0.0001,-0.0006,-0.0045,-0.0101,-0.5472,0
18761716,1.0000,0.0009,-0.0001,-0.0006,0.0182,-0.0215,-0.5247,0
18761883,1.0000,0.0009,-0.0001,-0.0006,-0.0017,-0.0187,-0.5311,0
18762050,1.0000,0.0009,-0.0001,-0.0006,-0.0014,0.0108,-0.5071,0
18762216,1.0000,0.0009,-0.0001,-0.0006,0.0080,0.0144,-0.5317,0
18762383,1.0000,0.0009,-0.0001,-0.0006,0.0114,0.0064,-0.5576,0
18762550,1.0000,0.0009,-0.0001,-0.0006,-0.0125,-0.0037,-0.5524,0
18762716,1.0000,0.0009,-0.0001,-0.0006,0.0062,0.0063,-0.5635,0
18762883,1.0000,0.0009,-0.0001,-0.0006,-0.0066,-0.0133,-0.5445,0
18763050,1.0000,0.0009,-0.0001,-0.0006,-0.0090,-0.0005,-0.5458,0
18763216,1.0000,0.0009,-0.0001,-0.0006,0.0029,0.0021,-0.5176,0
18763383,1.0000,0.0009,-0.0001,-0.0006,0.0092,0.0021,-0.5517,0
18763550,1.0000,0.0010,-0.0001,-0.0006,0.0137,0.0072,-0.5403,0
18763716,1.0000,0.0010,-0.0001,-0.0006,0.0077,0.0033,-0.5459,0
18763883,1.0000,0.0010,-0.0001,-0.0006,-0.0038,-0.0143,-0.5374,0
18764050,1.0000,0.0010,-0.0001,-0.0006,-0.0045,-0.0094,-0.5526,0
18764216,1.0000,0.0010,-0.0001,-0.0006,0.0045,-0.0055,-0.5459,0
18764383,1.0000,0.0010,-0.0001,-0.0006,0.0120,0.0081,-0.5231,0
18764550,1.0000,0.0010,-0.0001,-0.0006,0.0031,-0.0021,-0.5175,0
18764716,1.0000,0.0010,-0.0001,-0.0006,-0.0064,-0.0038,-0.5436,0
18764883,1.0000,0.0010,-0.0001,-0.0006,-0.0046,-0.0143,-0.5420,0
18765050,1.0000,0.0010,-0.0001,-0.0006,-0.0080,-0.0134,-0.5378,0
18765216,1.0000,0.0010,-0.0001,-0.0006,-0.0093,-0.0032,-0.5484,0
18765383,1.0000,0.0010,-0.0001,-0.0006,-0.0174,-0.0075,-0.5356,0
18765550,1.0000,0.0010,-0.0000,-0.0006,-0.0003,-0.0002,-0.5309,0
18765716,1.0000,0.0010,-0.0000,-0.0006,0.0013,0.0092,-0.5418,0
18765883,1.0000,0.0010,-0.0000,-0.0006,0.0039,-0.0030,-0.5413,0
18766050,1.0000,0.0010,-0.0000,-0.0006,-0.0016,0.0011,-0.5695,0
18766216,1.0000,0.0010,-0.0000,-0.0006,-0.0093,-0.0115,-0.5441,0
18766383,1.0000,0.0010,-0.0000,-0.0006,0.0021,-0.0162,-0.5583,0
18766550,1.0000,0.0010,-0.0000,-0.0006,-0.0005,-0.0042,-0.5405,0
18766716,1.0000,0.0010,-0.0001,-0.0006,0.0014,0.0063,-0.5530,0
18766883,1.0000,0.0010,-0.0001,-0.0006,0.0220,0.0039,-0.5475,0
18767050,1.0000,0.0010,-0.0001,-0.0006,-0.0016,0.0037,-0.5531,0
18767216,1.0000,0.0010,-0.0001,-0.0006,-0.0053,-0.0059,-0.5317,0
18767383,1.0000,0.0010,-0.0001,-0.0006,-0.0058,-0.0135,-0.5446,0
18767550,1.0000,0.0010,-0.0001,-0.0006,-0.0077,0.0094,-0.5497,0
18767716,1.0000,0.0010,-0.0001,-0.0006,0.0128,-0.0040,-0.5381,0
18767883,1.0000,0.0010,-0.0001,-0.0006,0.0118,0.0045,-0.5403,0
18768050,1.0000,0.0010,-0.0001,-0.0006,0.0153,0.0087,-0.5459,0
18768216,1.0000,0.0010,-0.0001,-0.0006,0.0054,0.0006,-0.5398,0
18768383,1.0000,0.0010,-0.0001,-0.0006,-0.0105,0.0021,-0.5414,0
18768550,1.0000,0.0010,-0.0001,-0.0006,-0.0143,-0.0013,-0.5441,0
18768717,1.0000,0.0010,-0.0001,-0.0006,0.0072,-0.0132,-0.5363,0
18768883,1.0000,0.0010,-0.0001,-0.0006,-0.0028,-0.0040,-0.5191,0
18769050,1.0000,0.0010,-0.0001,-0.0007,0.0038,-0.0012,-0.5330,0
18769217,1.0000,0.0010,-0.0001,-0.0007,0.0010,0.0096,-0.5589,0
18769383,1.0000,0.0010,-0.0001,-0.0007,-0.0012,-0.0100,-0.5382,0
18769550,1.0000,0.0010,-0.0001,-0.0007,-0.0148,-0.0053,-0.5303,0
18769717,1.0000,0.0010,-0.0001,-0.0007,-0.0034,-0.0023,-0.5465,0
18769883,1.0000,0.0010,-0.0001,-0.0007,0.0022,-0.0001,-0.5369,0
18770050,1.0000,0.0010,-0.0001,-0.0007,0.0054,0.0066,-0.5339,0
18770217,1.0000,0.0010,-0.0001,-0.0007,0.0118,-0.0005,-0.5375,0
18770383,1.0000,0.0010,-0.0001,-0.0007,0.0003,0.0089,-0.5251,0
18770550,1.0000,0.0010,-0.0001,-0.0007,0.0035,0.0037,-0.5314,0
18770717,1.0000,0.0010,-0.0001,-0.0007,-0.0064,-0.0098,-0.5396,0
18770883,1.0000,0.0010,-0.0001,-0.0007,-0.0010,-0.0184,-0.5540,0
18771050,1.0000,0.0010,-0.0001,-0.0007,-0.0068,-0.0033,-0.5493,0
18771217,1.0000,0.0010,-0.0001,-0.0007,0.0053,0.0019,-0.5443,0
18771383,1.0000,0.0010,-0.0001,-0.0007,0.0031,0.0192,-0.5275,0
18771550,1.0000,0.0010,-0.0000,-0.0007,0.0042,-0.0115,-0.5452,0
18771717,1.0000,0.0010,-0.0000,-0.0007,0.0020,-0.0047,-0.5467,0
18771883,1.0000,0.0010,-0.0000,-0.0007,-0.0071,-0.0100,-0.5362,0
18772050,1.0000,0.0010,-0.0000,-0.0007,-0.0091,-0.0107,-0.5555,0
18772217,1.0000,0.0010,-0.0000,-0.0007,-0.0071,-0.0057,-0.5557,0
18772383,1.0000,0.0010,-0.0000,-0.0007,-0.0045,-0.0029,-0.5404,0
18772550,1.0000,0.0008,-0.0001,-0.0006,0.0126,0.0045,-0.5167,0
18772717,1.0000,0.0009,-0.0001,-0.0006,0.0073,0.0011,-0.5148,0
18772883,1.0000,0.0009,-0.0001,-0.0006,-0.0182,-0.0037,-0.5528,0
18773050,1.0000,0.0009,-0.0001,-0.0006,-0.0081,-0.0124,-0.5394,0
18773217,1.0000,0.0009,-0.0001,-0.0006,-0.0105,-0.0080,-0.5388,0
18773383,1.0000,0.0009,-0.0001,-0.0006,0.0064,-0.0069,-0.5179,0
18773550,1.0000,0.0009,-0.0001,-0.0006,0.0152,0.0098,-0.5377,0
18773717,1.0000,0.0009,-0.0001,-0.0006,0.0154,0.0059,-0.5233,0
18773883,1.0000,0.0009,-0.0001,-0.0006,0.0050,0.0102,-0.5443,0
18774050,1.0000,0.0009,-0.0001,-0.0006,-0.0025,0.0074,-0.5578,0
18774217,1.0000,0.0009,-0.0001,-0.0006,-0.0099,-0.0045,-0.5582,0
18774383,1.0000,0.0009,-0.0001,-0.0006,0.0021,-0.0083,-0.5446,0
18774550,1.0000,0.0009,-0.0001,-0.0006,-0.0019,-0.0193,-0.5316,0
18774717,1.0000,0.0009,-0.0001,-0.0006,0.0094,0.0009,-0.5347,0
18774883,1.0000,0.0009,-0.0001,-0.0006,0.0083,0.0114,-0.5358,0
18775050,1.0000,0.0009,-0.0001,-0.0006,0.0039,0.0081,-0.5385,0
18775217,1.0000,0.0009,-0.0001,-0.0006,-0.0119,0.0031,-0.5605,0
18775383,1.0000,0.0009,-0.0001,-0.0006,-0.0093,-0.0179,-0.5493,0
18775550,1.0000,0.0009,-0.0001,-0.0006,-0.0061,-0.0180,-0.5437,0
18775717,1.0000,0.0009,-0.0001,-0.0006,-0.0032,0.0028,-0.5492,0
18775883,1.0000,0.0009,-0.0001,-0.0006,0.0220,0.0169,-0.5326,0
18776050,1.0000,0.0009,-0.0001,-0.0006,0.0119,0.0105,-0.5168,0
18776217,1.0000,0.0009,-0.0001,-0.0006,0.0023,0.0084,-0.5332,0
18776383,1.0000,0.0009,-0.0001,-0.0006,-0.0147,-0.0021,-0.5554,0
18776550,1.0000,0.0009,-0.0001,-0.0006,-0.0066,-0.0086,-0.5618,0
18776717,1.0000,0.0009,-0.0001,-0.0006,-0.0126,-0.0208,-0.5558,0
18776883,1.0000,0.0009,-0.0001,-0.0006,-0.0024,0.0011,-0.5471,0
18777050,1.0000,0.0009,-0.0001,-0.0006,-0.0059,-0.0063,-0.5401,0
18777217,1.0000,0.0009,-0.0001,-0.0006,0.0047,0.0145,-0.5191,0
18777383,1.0000,0.0009,-0.0001,-0.0006,-0.0120,-0.0059,-0.5447,0
18777550,1.0000,0.0009,-0.0001,-0.0006,-0.0277,-0.0162,-0.5457,0
18777717,1.0000,0.0009,-0.0001,-0.0006,-0.0201,-0.0096,-0.5587,0
