SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
5976152,0.9453,0.2939,0.0824,-0.115,-0.4613,-0.0458,0.0999,0
5976652,0.9459,0.3022,0.0589,-0.102,-0.3712,-0.0441,0.1932,0
5977152,0.9456,0.3114,0.0355,-0.0871,-0.0842,-0.4504,-0.1494,0
5977652,0.9441,0.3218,0.0097,-0.0705,-0.0129,-0.2351,-0.1421,0
5978152,0.9414,0.3323,-0.0146,-0.0553,-0.1563,-0.1209,-0.1335,0
5978652,0.9385,0.3408,-0.0363,-0.041,0.0167,-0.1401,-0.2245,0
5979152,0.9352,0.3488,-0.0539,-0.0287,0.0537,-0.0559,-0.0992,0
5979652,0.9323,0.3544,-0.0698,-0.0181,0.2558,-0.201,-0.2702,0
5980152,0.9292,0.3604,-0.0814,-0.0093,0.2155,-0.2293,-0.2267,0
5980652,0.9266,0.3656,-0.0879,-0.0013,0.2538,-0.371,-0.3445,0
5981152,0.925,0.3694,-0.0888,0.0045,0.2646,-0.316,-0.156,0
5981652,0.9245,0.3718,-0.0845,0.007,-0.1782,0.1869,-0.184,0
5982152,0.9251,0.3715,-0.0781,0.0051,0.138,0.1134,-0.1987,0
5982652,0.9264,0.3698,-0.0712,-0.0002,-0.0884,-0.3927,0.033,0
5983152,0.9279,0.3685,-0.0524,0.0192,0.0292,-0.0897,-0.0117,0
5983652,0.9297,0.3657,-0.042,0.0099,0.0317,0.0369,0.1137,0
5984152,0.9327,0.3594,-0.0316,-0.0003,-0.2123,-0.4259,-0.5013,0
5984652,0.935,0.3539,-0.0178,-0.0136,0.0573,-0.2326,-0.1,0
5985152,0.9376,0.3467,-0.0013,-0.0285,-0.2264,-0.1767,-0.3961,0
5985652,0.9395,0.3391,0.0194,-0.0452,0.1926,0.453,0.5519,0
5986152,0.9419,0.3278,0.0422,-0.0601,-0.0336,0.1636,0.3448,0
5986652,0.9437,0.3154,0.0665,-0.074,0.0204,-0.4941,-0.0624,0
5987152,0.9435,0.3051,0.0939,-0.0894,-0.1314,-0.0249,0.2325,0
5987652,0.9422,0.2947,0.1215,-0.1032,-0.546,-0.3741,0.0219,0
5988152,0.9396,0.2865,0.1457,-0.1176,0.2188,-0.0939,0.5821,0
5988652,0.9378,0.2785,0.1636,-0.1275,-0.3272,0.0464,0.6495,0
5989152,0.9367,0.2744,0.1729,-0.1317,-0.2621,-0.425,0.852,0
5989652,0.937,0.2749,0.171,-0.1314,-0.1055,0.0462,1.0993,0
5990152,0.9389,0.2778,0.1609,-0.1245,-0.2617,-0.1354,0.8974,0
5990652,0.9411,0.2839,0.1445,-0.1135,-0.31,-0.1645,0.5948,0
5991152,0.9434,0.2913,0.1233,-0.1,-0.2815,-0.2693,0.359,0
5991652,0.945,0.2998,0.099,-0.085,-0.3443,-0.3643,0.0742,0
5992152,0.9455,0.3096,0.0736,-0.0696,0.0006,-0.2543,-0.1552,0
5992652,0.9443,0.3208,0.0496,-0.0549,-0.109,0.0724,-0.0648,0
5993152,0.9422,0.3315,0.0264,-0.0409,-0.0574,-0.0682,-0.2195,0
5993652,0.9392,0.3421,0.005,-0.0287,-0.0882,-0.1144,-0.1846,0
5994152,0.9364,0.3502,-0.0149,-0.0169,-0.0248,0.1181,-0.0652,0
5994652,0.9337,0.3566,-0.0328,-0.0054,0.2397,-0.1933,-0.2703,0
5995152,0.9303,0.3636,-0.0478,0.0049,0.1024,-0.1052,-0.2516,0
5995652,0.9272,0.3695,-0.0596,0.0126,0.505,-0.0795,-0.5809,0
5996152,0.9251,0.3739,-0.064,0.0166,0.064,-0.1607,-0.3165,0
5996652,0.9243,0.376,-0.0631,0.0176,0.2382,-0.0917,-0.0625,0
